"Metabolite","term","group1","group2","null.value","estimate","conf.low","conf.high","p.adj","p.adj.signif","p.adj.BH","LibraryID","Precursor_Mass","Network_Number","NPC.superclass","NPC.class","NPC.pathway","ClassyFire.superclass","ClassyFire.class","ClassyFire.subclass","ClassyFire.level.5"
"310","Amigos","High","Low",0,-0.341430210546469,-1.29555494633324,0.612694525240299,0.673,"ns",1,NA,"300.1295",NA,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"310","Amigos","High","Medium",0,-0.523624260562922,-1.54419176268747,0.496943241561628,0.445,"ns",1,NA,"300.1295",NA,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"310","Amigos","Low","Medium",0,-0.182194050016453,-0.776535348193241,0.412147248160334,0.747,"ns",1,NA,"300.1295",NA,"Aminosugars and aminoglycosides","Aminosugars","Carbohydrates","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31003","Amigos","High","Low",0,-0.409643230801282,-1.30040869195737,0.481122230354807,0.521,"ns",1,"Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C19H41N4O4) with delta m/z 35.037 (putative explanation: unspecified; atomic difference: unspecified)","372.3114","9","Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"31003","Amigos","High","Medium",0,-0.385534938258569,-1.3383309905706,0.567261114053462,0.603,"ns",1,"Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C19H41N4O4) with delta m/z 35.037 (putative explanation: unspecified; atomic difference: unspecified)","372.3114","9","Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"31003","Amigos","Low","Medium",0,0.0241082925427132,-0.530765384553603,0.578981969639029,0.994,"ns",1,"Suspect related to 1-Monolinoleoyl-rac-glycerol (predicted molecular formula: C19H41N4O4) with delta m/z 35.037 (putative explanation: unspecified; atomic difference: unspecified)","372.3114","9","Glycerolipids","Monoacylglycerols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"31104","Amigos","High","Low",0,-0.0170489413170072,-0.737841064608418,0.703743181974404,0.998,"ns",1,NA,"335.152",NA,"Fatty acyls","Fatty alcohols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"31104","Amigos","High","Medium",0,0.0652206293156329,-0.705765583731217,0.836206842362483,0.978,"ns",1,NA,"335.152",NA,"Fatty acyls","Fatty alcohols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"31104","Amigos","Low","Medium",0,0.0822695706326401,-0.366724685783285,0.531263827048565,0.901,"ns",1,NA,"335.152",NA,"Fatty acyls","Fatty alcohols","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls",NA,NA
"31128","Amigos","High","Low",0,0.0509084868976482,-1.23821879619175,1.34003576998704,0.995,"ns",1,NA,"477.3587","35","Steroids","Cholestane steroids","Terpenoids","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","3-hydroxysteroids"
"31128","Amigos","High","Medium",0,0.689815474198086,-0.689083281778801,2.06871423017497,0.463,"ns",1,NA,"477.3587","35","Steroids","Cholestane steroids","Terpenoids","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","3-hydroxysteroids"
"31128","Amigos","Low","Medium",0,0.638906987300438,-0.1641133665474,1.44192734114828,0.146,"ns",1,NA,"477.3587","35","Steroids","Cholestane steroids","Terpenoids","Lipids and lipid-like molecules","Steroids and steroid derivatives","Hydroxysteroids","3-hydroxysteroids"
"31175","Amigos","High","Low",0,-0.0486408482912839,-1.09193775745333,0.994656060870758,0.993,"ns",1,"Suspect related to Spectral Match to cis-5,8,11,14-Eicosatetraenoic acid from NIST14 (predicted molecular formula: C19H32O3) with delta m/z 3.995 (putative explanation: Pro->Thr substitution|tryptophan oxidation to kynurenin|Oxidative cleavage; atomic difference: -1C,1O|-1C,1O|1O,-1C)","309.2427","9","Eicosanoids","Other Eicosanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"31175","Amigos","High","Medium",0,0.371477640022993,-0.744471753826204,1.48742703387219,0.71,"ns",1,"Suspect related to Spectral Match to cis-5,8,11,14-Eicosatetraenoic acid from NIST14 (predicted molecular formula: C19H32O3) with delta m/z 3.995 (putative explanation: Pro->Thr substitution|tryptophan oxidation to kynurenin|Oxidative cleavage; atomic difference: -1C,1O|-1C,1O|1O,-1C)","309.2427","9","Eicosanoids","Other Eicosanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"31175","Amigos","Low","Medium",0,0.420118488314277,-0.22976974549604,1.07000672212459,0.278,"ns",1,"Suspect related to Spectral Match to cis-5,8,11,14-Eicosatetraenoic acid from NIST14 (predicted molecular formula: C19H32O3) with delta m/z 3.995 (putative explanation: Pro->Thr substitution|tryptophan oxidation to kynurenin|Oxidative cleavage; atomic difference: -1C,1O|-1C,1O|1O,-1C)","309.2427","9","Eicosanoids","Other Eicosanoids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives",NA
"31182","Amigos","High","Low",0,-0.358760525512247,-1.10061712918582,0.383096078161329,0.486,"ns",1,NA,"543.3985","35","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"31182","Amigos","High","Medium",0,0.0524529773147182,-0.741064591770659,0.845970546400096,0.987,"ns",1,NA,"543.3985","35","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"31182","Amigos","Low","Medium",0,0.411213502826965,-0.0509021937384299,0.873329199392361,0.0916,"ns",1,NA,"543.3985","35","Glycerolipids","Monoacylglycerols","Fatty acids","Organic oxygen compounds","Organooxygen compounds","Ethers","Dialkyl ethers"
"31205","Amigos","High","Low",0,-0.167600429921979,-1.55553911800487,1.22033825816091,0.956,"ns",1,NA,"538.3855",NA,"Oligopeptides","Microginins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31205","Amigos","High","Medium",0,-0.416391294581902,-1.90098242493422,1.06819983577041,0.784,"ns",1,NA,"538.3855",NA,"Oligopeptides","Microginins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31205","Amigos","Low","Medium",0,-0.248790864659923,-1.11336260326468,0.615780873944837,0.774,"ns",1,NA,"538.3855",NA,"Oligopeptides","Microginins","Amino acids and Peptides","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31235","Amigos","High","Low",0,0.251168726331456,-0.629288742629729,1.13162619529264,0.777,"ns",1,NA,"403.1396",NA,"Coumarins","Furocoumarins","Shikimates and Phenylpropanoids","Lignans, neolignans and related compounds","Furanoid lignans","Furofuran lignans",NA
"31235","Amigos","High","Medium",0,0.414259236309762,-0.527511002026703,1.35602947464623,0.55,"ns",1,NA,"403.1396",NA,"Coumarins","Furocoumarins","Shikimates and Phenylpropanoids","Lignans, neolignans and related compounds","Furanoid lignans","Furofuran lignans",NA
"31235","Amigos","Low","Medium",0,0.163090509978306,-0.385362135115666,0.711543155072277,0.76,"ns",1,NA,"403.1396",NA,"Coumarins","Furocoumarins","Shikimates and Phenylpropanoids","Lignans, neolignans and related compounds","Furanoid lignans","Furofuran lignans",NA
"31372","Amigos","High","Low",0,0.159201321284942,-0.397806283968425,0.716208926538309,0.776,"ns",1,NA,"314.3058",NA,"Fatty amides","N-acyl amines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"31372","Amigos","High","Medium",0,0.110998758936224,-0.484797407996869,0.706794925869317,0.898,"ns",1,NA,"314.3058",NA,"Fatty amides","N-acyl amines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"31372","Amigos","Low","Medium",0,-0.0482025623487177,-0.395172524224452,0.298767399527017,0.942,"ns",1,NA,"314.3058",NA,"Fatty amides","N-acyl amines","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines"
"314","Amigos","High","Low",0,-0.0373512948287003,-0.894646903002407,0.819944313345007,0.994,"ns",1,NA,"307.1029","102","Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Disaccharides"
"314","Amigos","High","Medium",0,-0.22624329325487,-1.14323873902824,0.690752152518502,0.828,"ns",1,NA,"307.1029","102","Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Disaccharides"
"314","Amigos","Low","Medium",0,-0.18889199842617,-0.722916707745823,0.345132710893484,0.679,"ns",1,NA,"307.1029","102","Saccharides","Disaccharides","Carbohydrates","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Disaccharides"
"31455","Amigos","High","Low",0,-0.509039501374284,-1.45294632575942,0.434867323010855,0.409,"ns",1,NA,"619.4815",NA,"Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"31455","Amigos","High","Medium",0,-0.320352053956764,-1.3299900958913,0.68928598797777,0.732,"ns",1,NA,"619.4815",NA,"Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"31455","Amigos","Low","Medium",0,0.18868744741752,-0.399288931688082,0.776663826523121,0.727,"ns",1,NA,"619.4815",NA,"Sphingolipids","Phosphosphingolipids","Fatty acids","Lipids and lipid-like molecules","Sphingolipids","Phosphosphingolipids",NA
"3155","Amigos","High","Low",0,0.454218917734436,-1.06257488917764,1.97101272464651,0.757,"ns",1,NA,"196.0913","360","Monoterpenoids","Pinane monoterpenoids","Terpenoids","Benzenoids","Benzene and substituted derivatives",NA,NA
"3155","Amigos","High","Medium",0,0.555787326628394,-1.06663205806744,2.17820671132423,0.695,"ns",1,NA,"196.0913","360","Monoterpenoids","Pinane monoterpenoids","Terpenoids","Benzenoids","Benzene and substituted derivatives",NA,NA
"3155","Amigos","Low","Medium",0,0.101568408893958,-0.843269479124183,1.0464062969121,0.965,"ns",1,NA,"196.0913","360","Monoterpenoids","Pinane monoterpenoids","Terpenoids","Benzenoids","Benzene and substituted derivatives",NA,NA
"31559","Amigos","High","Low",0,-0.140702610516131,-0.80118580701065,0.519780585978387,0.869,"ns",1,NA,"367.19",NA,"Octadecanoids","Prostaglandins","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"31559","Amigos","High","Medium",0,-0.0557441537336816,-0.762221683095516,0.650733375628153,0.981,"ns",1,NA,"367.19",NA,"Octadecanoids","Prostaglandins","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"31559","Amigos","Low","Medium",0,0.0849584567824497,-0.326468294568682,0.496385208133581,0.876,"ns",1,NA,"367.19",NA,"Octadecanoids","Prostaglandins","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids"
"31589","Amigos","High","Low",0,-0.734331229307382,-1.4541619076183,-0.0145005509964653,0.0445,"*",1,NA,"398.2334","202","Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Phenylpropanoids and polyketides","Cinnamic acids and derivatives",NA,NA
"31589","Amigos","High","Medium",0,-0.932775748947325,-1.70273356448453,-0.162817933410119,0.0132,"*",1,NA,"398.2334","202","Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Phenylpropanoids and polyketides","Cinnamic acids and derivatives",NA,NA
"31589","Amigos","Low","Medium",0,-0.198444519639942,-0.646839874846832,0.249950835566948,0.546,"ns",1,NA,"398.2334","202","Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Phenylpropanoids and polyketides","Cinnamic acids and derivatives",NA,NA
"31630","Amigos","High","Low",0,0.183314030376136,-0.580849996544219,0.94747805729649,0.836,"ns",1,NA,"345.2409",NA,"Eicosanoids","Oxo fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatrienoic acids"
"31630","Amigos","High","Medium",0,0.526123202649213,-0.291255220649347,1.34350162594777,0.281,"ns",1,NA,"345.2409",NA,"Eicosanoids","Oxo fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatrienoic acids"
"31630","Amigos","Low","Medium",0,0.342809172273077,-0.13320221569847,0.818820560244624,0.206,"ns",1,NA,"345.2409",NA,"Eicosanoids","Oxo fatty acids","Fatty acids","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatrienoic acids"
"31655","Amigos","High","Low",0,-0.0201099196601222,-1.28399570180887,1.24377586248863,0.999,"ns",1,NA,"499.3744","35","Ornithine alkaloids","Piperidine alkaloids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31655","Amigos","High","Medium",0,0.0974561516498116,-1.25444335087661,1.44935565417623,0.984,"ns",1,NA,"499.3744","35","Ornithine alkaloids","Piperidine alkaloids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31655","Amigos","Low","Medium",0,0.117566071309934,-0.66973090185789,0.904863044477758,0.933,"ns",1,NA,"499.3744","35","Ornithine alkaloids","Piperidine alkaloids","Alkaloids","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Amino acids and derivatives"
"31708","Amigos","High","Low",0,0.0958093386335975,-0.671616625058384,0.863235302325579,0.953,"ns",1,NA,"385.1674","149","Coumarins","Simple coumarins","Shikimates and Phenylpropanoids","Benzenoids","Phenol ethers","Anisoles",NA
"31708","Amigos","High","Medium",0,0.262460642941707,-0.5584068699258,1.08332815580921,0.729,"ns",1,NA,"385.1674","149","Coumarins","Simple coumarins","Shikimates and Phenylpropanoids","Benzenoids","Phenol ethers","Anisoles",NA
"31708","Amigos","Low","Medium",0,0.16665130430811,-0.311392002198513,0.644694610814733,0.686,"ns",1,NA,"385.1674","149","Coumarins","Simple coumarins","Shikimates and Phenylpropanoids","Benzenoids","Phenol ethers","Anisoles",NA
"31725","Amigos","High","Low",0,0.304356370217539,-1.41001368551394,2.01872642594902,0.907,"ns",1,NA,"416.255","36","Coumarins","Simple coumarins","Alkaloids","Benzenoids","Phenol ethers","Anisoles",NA
"31725","Amigos","High","Medium",0,-0.144902580933137,-1.97865691081356,1.68885174894729,0.981,"ns",1,NA,"416.255","36","Coumarins","Simple coumarins","Alkaloids","Benzenoids","Phenol ethers","Anisoles",NA
"31725","Amigos","Low","Medium",0,-0.449258951150677,-1.51717060490176,0.618652702600403,0.579,"ns",1,NA,"416.255","36","Coumarins","Simple coumarins","Alkaloids","Benzenoids","Phenol ethers","Anisoles",NA
"31866","Amigos","High","Low",0,0.0547571752341567,-0.957442275501542,1.06695662596986,0.991,"ns",1,NA,"311.1856","149","Meroterpenoids","Prenyl quinone meroterpenoids","Polyketides","Benzenoids","Phenol ethers",NA,NA
"31866","Amigos","High","Medium",0,-0.228610342766815,-1.3112967320232,0.854076046489566,0.871,"ns",1,NA,"311.1856","149","Meroterpenoids","Prenyl quinone meroterpenoids","Polyketides","Benzenoids","Phenol ethers",NA,NA
"31866","Amigos","Low","Medium",0,-0.283367518000972,-0.913884590874066,0.347149554872122,0.536,"ns",1,NA,"311.1856","149","Meroterpenoids","Prenyl quinone meroterpenoids","Polyketides","Benzenoids","Phenol ethers",NA,NA
"31872","Amigos","High","Low",0,0.148637461985007,-1.41430349470695,1.71157841867696,0.972,"ns",1,NA,"423.31","268","Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"31872","Amigos","High","Medium",0,0.352780614632482,-1.31899948739366,2.02456071665862,0.871,"ns",1,NA,"423.31","268","Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"31872","Amigos","Low","Medium",0,0.204143152647475,-0.769440617202055,1.177726922497,0.872,"ns",1,NA,"423.31","268","Phenolic acids (C6-C1)","Simple phenolic acids","Shikimates and Phenylpropanoids","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters"
"31887","Amigos","High","Low",0,-0.155125730741441,-1.71590981175314,1.40565835027026,0.97,"ns",1,NA,"407.241",NA,"Diterpenoids","Drimane sesquiterpenoids","Terpenoids","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters",NA
