row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,039-02.mzML Peak area,020-02.mzML Peak area,037-02.mzML Peak area,453-02.mzML Peak area,514-02.mzML Peak area,16-02.mzML Peak area,104-02.mzML Peak area,444-02.mzML Peak area,033-02.mzML Peak area,401-02.mzML Peak area,055-02.mzML Peak area,442-02.mzML Peak area,004-02.mzML Peak area,105-02.mzML Peak area,432-02.mzML Peak area,431-02.mzML Peak area,102-02.mzML Peak area,07-02.mzML Peak area,22-02.mzML Peak area,02-02.mzML Peak area,019-02.mzML Peak area,476-02.mzML Peak area,518-02.mzML Peak area,454-02.mzML Peak area,523-02.mzML Peak area,522-02.mzML Peak area,508-02.mzML Peak area,553-02.mzML Peak area,516-02.mzML Peak area,814-02.mzML Peak area,492-02.mzML Peak area,509-02.mzML Peak area,813-02.mzML Peak area,521-02.mzML Peak area,013-03.mzML Peak area,531-02.mzML Peak area,515-02.mzML Peak area,818-02.mzML Peak area,817-02.mzML Peak area,01-03.mzML Peak area,DB1CP-02.mzML Peak area,517-02.mzML Peak area,821-02.mzML Peak area,BCN22WM-02.mzML Peak area,475-02.mzML Peak area,023-03.mzML Peak area,825-02.mzML Peak area,DB8-02.mzML Peak area,DBV7-467-02.mzML Peak area,510-02.mzML Peak area,015-03.mzML Peak area,028-03.mzML Peak area,BCN28WM-02.mzML Peak area,003-03.mzML Peak area,021-03.mzML Peak area,046-03.mzML Peak area,DBV3-542-02.mzML Peak area,017-03.mzML Peak area,822-02.mzML Peak area,011-03.mzML Peak area,044-03.mzML Peak area,035-03.mzML Peak area,041-03.mzML Peak area,427-03.mzML Peak area,08-03.mzML Peak area,031-03.mzML Peak area,05-03.mzML Peak area,30-03.mzML Peak area,029-03.mzML Peak area,14-03.mzML Peak area,06-03.mzML Peak area,309-03.mzML Peak area,435-03.mzML Peak area,425-03.mzML Peak area,501-03_20221012120828.mzML Peak area,434-03.mzML Peak area,36-03.mzML Peak area,45-03.mzML Peak area,038-03.mzML Peak area,441-03.mzML Peak area,451-03.mzML Peak area,555-03.mzML Peak area,447-03.mzML Peak area,032-03.mzML Peak area,52-03.mzML Peak area,501-03.mzML Peak area,469-03.mzML Peak area,558-03.mzML Peak area,505-03.mzML Peak area,62-03.mzML Peak area,471-03.mzML Peak area,524-03.mzML Peak area,530-03.mzML Peak area,DB5-03.mzML Peak area,549-03.mzML Peak area,811-03.mzML Peak area,47-03.mzML Peak area,533-03.mzML Peak area,544-03.mzML Peak area,812-03.mzML Peak area,528-03.mzML Peak area,DB1-03.mzML Peak area,DBV4-546-03.mzML Peak area,DBCP3-545-03.mzML Peak area,823-03.mzML Peak area,DB3-03.mzML Peak area,DB7-03.mzML Peak area,DBCP5-559-03.mzML Peak area,DB2CP-03.mzML Peak area,R26.mzML Peak area,DB6-03.mzML Peak area,R2.mzML Peak area,R27.mzML Peak area,R3.mzML Peak area,R32.mzML Peak area,R28.mzML Peak area,R4.mzML Peak area,R1.mzML Peak area,R6.mzML Peak area,R29.mzML Peak area,525-04.mzML Peak area,R33.mzML Peak area,R10.mzML Peak area,R8.mzML Peak area,R31.mzML Peak area,R7.mzML Peak area,R9.mzML Peak area,R34.mzML Peak area,WM06-02.mzML Peak area,R35.mzML Peak area,WM03-02.mzML Peak area,R5.mzML Peak area,511-03.mzML Peak area,439-04.mzML Peak area,WM02-02.mzML Peak area,WM17-03.mzML Peak area,R30.mzML Peak area,WM20-04.mzML Peak area,557-04.mzML Peak area,WM21-04.mzML Peak area,WM19-03.mzML Peak area,
4604,1057.5940384236653,5.635575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464.0547,0,0,0,0,0,12903.537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271.7046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389.6216,0,0,0,0,17794.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6149.294,0,0,0,0,0,0,0,0,
4590,1057.595983801949,5.6485615,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337.5326,0,0,0,0,0,2952.4385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3168.5466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7251.512,0,0,0,0,4998.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16765.324,0,0,0,0,0,0,0,0,
4275,1057.599495564675,5.337721,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11682.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51004.004,0,0,0,0,0,0,0,0,
7323,1058.0960098631938,6.109226,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.82465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25722.418,0,0,0,0,0,0,0,0,0,0,6749.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938.02515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4043,1058.1058367922628,5.187876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57808.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5041,1058.9256477714077,5.7494006,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.5187,0,0,0,0,0,631.1667,0,0,3523.3518,0,0,0,0,0,0,0,0,0,0,0,0,33237.117,0,0,0,0,0,0,0,0,872.9734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85909.15,0,0,0,0,707.7726,0,0,0,
4706,1059.8897097224517,5.648918,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4407.5713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3084.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.5981,0,0,0,0,0,0,0,0,
4832,1060.591230424629,5.6940665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,979.00653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16931.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.8535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9108.025,0,0,0,0,0,0,0,0,
7268,1061.5869131788156,6.0387836,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1266.571,0,0,0,0,0,0,0,0,0,14924.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333.2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3074.2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.1294,0,0,0,0,0,0,0,0,
6841,1063.260916075379,5.9855657,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13596.136,0,0,0,0,0,965.13196,2369.0583,0,0,0,584.702,0,1190.2365,0,0,5616.2476,0,0,0,0,0,0,0,6137.731,0,0,0,0,151530.48,0,0,0,0,0,0,970.3382,0,6182.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.92737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832.9563,0,0,0,0,0,0,0,0,
6846,1063.5950224422234,5.9677715,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14371.612,0,0,0,0,0,1843.2887,1168.6593,0,0,0,881.6975,0,0,0,0,3239.7424,0,0,0,0,0,886.71185,0,6882.843,0,0,0,0,129487.74,0,0,988.83813,0,810.9699,0,1025.9681,0,7482.2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.7885,0,0,0,487.00378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674.4175,0,0,0,0,0,0,0,0,
3906,1065.1177171041904,5.1255713,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.57468,0,0,0,0,0,0,641.7202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3759.021,0,0,0,0,0,0,0,0,0,0,0,0,0,263.93573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6552.5303,0,0,0,0,202161.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502.81464,0,0,562.03687,0,0,375.91626,0,0,0,0,0,256.25443,0,0,0,0,0,1133.0496,0,263.22028,0,0,23679.893,0,0,0,0,0,0,0,0,
7345,1065.5964981308973,6.0369534,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,946.6228,0,0,0,0,0,0,0,718.24506,0,33374.742,0,0,0,0,0,1863.9795,0,930.9276,0,0,0,0,1988.3947,0,0,0,0,0,0,0,0,2309.0247,0,2235.063,0,0,0,0,6198.833,0,0,3455.7227,0,959.5365,0,0,0,15223.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1015.0095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778.2527,0,0,0,1228.3276,899.68176,0,0,0,0,0,0,827.1519,0,0,1444.2498,0,0,0,0,0,0,0,0,
3871,1065.619054043296,5.1196537,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702.8069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.32727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4143.873,0,0,0,0,66188.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.72787,0,0,0,0,0,0,0,0,157.89615,0,0,0,0,0,167.77097,0,482.6134,0,0,8137.801,0,0,0,0,0,0,0,0,
3655,1067.0698373122752,4.820885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7857.7656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6840,1068.9354104642769,5.9660573,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4718.1914,0,0,0,0,0,0,1376.5845,0,0,0,0,0,0,0,0,1814.0066,0,0,0,0,0,0,0,4058.2512,0,0,0,0,95096.99,0,0,0,0,0,0,0,0,3609.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6690,1070.478821793381,5.9639664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.418,0,0,0,0,0,3635.3252,0,0,0,0,0,0,983.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879.9001,0,8569.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.8999,0,0,0,17381.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.0188,0,0,0,0,0,0,0,0,0,0,1078.1554,0,0,0,0,0,0,0,0,
5749,1072.0062499462829,5.8777,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1739.6647,0,894.7678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5461.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39777.008,0,0,0,0,0,0,0,0,
6201,1072.6063290103293,5.947576,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140.366,0,0,0,0,0,972.44495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182.6538,0,0,0,0,0,0,0,697.18823,0,3048.0989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16078.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623.6835,0,0,0,0,11398.6875,0,0,0,0,0,0,0,0,
3961,1076.1121072750145,5.1317396,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19942.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6093,1077.3565701792513,5.8836513,,,,,,,,,,,0,0,0,0,461.87354,0,0,0,0,0,1860.7429,0,0,0,0,0,0,0,0,0,31996.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881.6532,0,0,0,0,0,0,3175.4429,0,2247.1365,0,0,0,0,0,0,0,0,0,0,0,0,0,5454.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4991.6665,0,0,0,0,0,0,0,7234.3936,0,0,0,0,0,0,0,0,0,0,1524.2372,0,0,0,0,0,0,0,1709.5894,0,0,0,0,1588.2666,0,0,0,0,0,0,0,0,0,2031.5339,0,0,0,0,0,0,0,0,
6785,1077.914945230147,5.9631557,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8960.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3657,1078.0599226001546,4.820885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11654.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4747,1078.6170733019337,5.6923766,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6656.329,0,0,0,0,0,2810.2053,2202.4226,0,0,0,0,0,990.21014,0,0,3308.6367,0,0,0,0,0,1757.5828,0,3200.902,0,0,0,0,79148.16,0,0,648.64343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3679.605,0,0,0,0,102199.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4793.984,0,0,0,0,0,0,0,0,
5997,1081.6131684718791,5.887882,,,,,,,,,,,0,0,0,0,640.01294,708.223,0,0,0,0,2801.3943,0,0,0,0,0,0,0,0,0,32336.799,0,0,0,0,0,0,0,0,0,0,0,0,996.9943,0,0,0,0,0,0,0,0,3620.7932,0,712.479,0,0,0,0,0,0,0,934.2554,0,0,0,903.9093,0,8092.5713,0,0,0,0,0,0,0,2120.7246,0,727.3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.05164,0,0,0,0,3562.1772,0,0,0,0,733.21747,0,0,13922.661,0,0,0,0,0,0,0,0,0,0,3823.2744,0,0,0,0,0,0,1050.2424,1655.3032,0,0,0,0,1840.1168,0,0,0,0,0,0,4237.5586,0,0,14390.768,0,701.5371,0,0,0,0,0,0,
4843,1082.930276350001,5.701495,,,,50,,,,,,,0,0,498.09595,0,0,535.12646,0,1006.31696,1943.8823,0,14957.82,2265.0269,0,0,0,0,0,0,2277.5447,1453.7012,43908.453,0,0,421.95297,2537.8872,1313.906,11099.964,19159.375,2805.2783,0,1843.408,1569.1953,0,13730.374,0,3621.7615,5277.5425,0,2122.6235,0,0,445.40634,23191.91,0,13301.303,0,0,0,1479.9335,6305.562,0,0,21856.535,0,10311.106,0,5352.2993,0,30372.646,71121.12,0,0,590.80444,0,0,0,2549.1565,0,2694.9253,0,0,0,0,0,662.75714,0,0,0,1221.3528,1251.2107,1819.8448,0,3231.4092,0,0,5454.412,0,0,0,0,0,5861.2627,0,0,0,442.9458,0,0,12055.57,433.3717,0,0,0,0,0,0,0,0,0,12087.699,0,2307.7864,7853.4434,1022.0274,4991.3896,6535.9365,502.8761,2749.748,0,4920.533,0,13224.696,6729.678,2185.803,5275.241,0,0,14008.23,0,19217.895,0,0,37248.04,0,1142.3943,0,2814.1038,3745.3296,0,0,0,
4838,1083.2640638801665,5.7010794,,,,50,,,,,,,0,0,856.55786,0,0,0,0,898.88354,2156.3887,0,13089.348,2825.8428,0,0,0,0,0,0,1040.628,1348.3137,41868.81,0,0,0,2659.815,463.56866,13564.615,21371.477,2309.3264,0,2987.735,1351.9542,0,13672.899,574.7931,3821.0093,5992.141,0,2287.504,0,0,0,22056.701,0,14186.213,0,0,0,487.87238,5977.7793,0,0,18846.682,0,9458.391,0,3762.61,0,28450.13,65158.93,0,0,0,0,0,0,2047.7976,0,2227.2822,0,0,0,0,0,713.13477,0,0,0,0,1167.573,386.6175,0,2880.0571,0,0,1758.1711,0,0,0,0,550.94336,5409.9204,0,0,0,410.60052,0,0,12438.757,423.5146,0,0,0,0,0,0,0,0,0,12241.716,0,2218.5315,7309.331,1808.6119,4620.4585,5625.909,0,3260.5005,0,4147.2397,0,12822.221,5781.243,1626.9956,5297.513,0,0,12948.063,0,18427.553,0,0,21154.367,0,177.72672,0,2597.8376,3959.0327,0,0,0,
5148,1083.6302847079937,5.7766275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965.8457,0,0,0,0,0,0,0,0,0,0,0,0,2348.5593,0,0,3194.7363,0,0,0,0,0,0,0,0,0,0,0,0,208727.22,0,0,0,0,0,0,0,0,982.8973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.44806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2720.4739,0,0,0,0,0,0,0,0,0,0,1686.2847,0,0,0,0,0,0,0,2638.4673,0,0,0,676.00806,0,0,0,0,0,0,0,1886.7006,0,0,52449.375,0,0,0,0,2580.4563,0,0,0,
5135,1083.9649184347259,5.7690916,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375.068,0,0,0,0,0,0,0,0,0,0,0,0,197783.42,0,0,0,0,0,0,0,0,2879.8123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1053.5371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776.1268,0,0,0,0,0,0,0,0,0,0,2613.1333,0,0,0,0,0,0,0,1870.6709,0,0,0,763.384,0,0,0,0,0,0,0,912.92017,0,0,45868.95,0,0,0,0,2055.4998,0,0,0,
4596,1085.5718158800548,5.607553,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.11755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8986.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21268.062,0,0,0,0,0,0,0,0,
5212,1086.6162677761893,5.791939,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10560.176,0,0,0,0,0,3032.789,11702.912,0,0,0,0,0,1151.085,0,0,1392.5204,0,0,0,0,0,681.1012,0,747.92523,0,0,0,0,63765.85,0,0,0,0,0,0,0,0,1125.5641,955.6561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062.7559,0,0,0,0,8971.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314.3802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296.8667,0,0,24292.117,0,0,0,0,0,0,0,0,
4896,1087.935554892261,5.704807,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164.7264,6560.738,0,0,0,0,0,3789.1277,14870.5205,1185.5797,0,0,0,0,1707.4983,0,0,0,0,0,0,0,0,1342.6902,0,9997.493,0,0,0,0,0,0,0,1284.908,0,0,0,592.71716,0,4758.9307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.67365,0,0,0,0,0,0,1080.5669,0,0,0,0,0,0,0,0,0,0,3031.056,0,0,0,0,0,0,0,1870.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304.4478,0,798.09174,0,0,2156.144,0,0,0,
3659,1089.0505915112915,4.820885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15098.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4863,1090.5913233963324,5.705405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3198.3828,0,0,0,0,0,0,940.17444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.0001,0,0,0,0,0,0,0,0,0,984.4597,0,0,0,0,0,1457.68,5055.6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630.41254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3469.9612,0,0,0,0,0,0,0,0,
